episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/distill_loss,train/distill_coef,train/learning_rate,rollout/exploration_rate
1521,30235,8.508820295333862,68,-2.379999967291951,7.700000120326877,115,22.769315719604492,0.10086452960968018,0.24419999999999997,5e-05,0.01
1522,30261,3.063621997833252,26,-4.049999987706542,7.700000120326877,115,20.212709426879883,0.03753718361258507,0.24350000000000005,5e-05,0.01
1523,30354,10.690017700195312,93,-1.2499999515712261,7.700000120326877,115,17.360261917114258,0.11515410244464874,0.24119999999999997,5e-05,0.01
1524,30395,4.829129934310913,41,-3.3699999786913395,7.700000120326877,115,20.829326629638672,0.05378521606326103,0.24019999999999997,5e-05,0.01
1525,30444,5.927865028381348,49,-3.099999975413084,7.700000120326877,115,32.810813903808594,0.1508399397134781,0.239,5e-05,0.01
1526,30512,8.275564432144165,68,-2.4699999690055847,7.700000120326877,115,17.73578453063965,0.03160479664802551,0.23729999999999996,5e-05,0.01
1527,30583,8.29179048538208,71,-2.199999963864684,7.700000120326877,115,21.876476287841797,0.09090525656938553,0.23550000000000004,5e-05,0.01
1528,30653,8.309386014938354,70,-2.2399999648332596,7.700000120326877,115,21.632726669311523,0.06349505484104156,0.23370000000000002,5e-05,0.01
1529,30674,2.8136887550354004,21,-4.129999987781048,7.700000120326877,115,30.271286010742188,0.051194075495004654,0.23319999999999996,5e-05,0.01
1530,30743,8.19186544418335,69,-2.3399999663233757,7.700000120326877,115,22.4608211517334,0.07249701023101807,0.23150000000000004,5e-05,0.01
1531,30788,5.827558279037476,45,-3.4199999812990427,7.700000120326877,115,18.898597717285156,0.09695659577846527,0.23040000000000005,5e-05,0.01
1532,30804,2.1151986122131348,16,-4.429999992251396,7.700000120326877,115,17.768325805664062,0.07286590337753296,0.22999999999999998,5e-05,0.01
1533,30859,6.710138320922852,55,-2.8799999728798866,7.700000120326877,115,15.27859878540039,0.05891260877251625,0.22860000000000003,5e-05,0.01
1534,30928,8.210362672805786,69,-2.4199999682605267,7.700000120326877,115,22.01675796508789,0.0782288983464241,0.2269,5e-05,0.01
1535,30930,1.1815664768218994,2,-5.0,7.700000120326877,115,25.220752716064453,0.19814568758010864,0.2268,5e-05,0.01
1536,30966,4.878464460372925,36,-3.7399999853223562,7.700000120326877,115,21.786378860473633,0.04406801983714104,0.2259,5e-05,0.01
1537,31019,6.942934036254883,53,-2.9799999743700027,7.700000120326877,115,16.526525497436523,0.12926535308361053,0.22460000000000002,5e-05,0.01
1538,31090,8.12580156326294,71,-2.1599999628961086,7.700000120326877,115,17.782581329345703,0.049244288355112076,0.2228,5e-05,0.01
1539,31165,8.292709350585938,75,-1.9999999608844519,7.700000120326877,115,16.300386428833008,0.049980536103248596,0.22089999999999999,5e-05,0.01
1540,31234,8.275395393371582,69,-2.3399999663233757,7.700000120326877,115,18.34375762939453,0.059475645422935486,0.21919999999999995,5e-05,0.01
1541,31304,8.15856671333313,70,-2.2099999636411667,7.700000120326877,115,22.09659194946289,0.08577653765678406,0.21750000000000003,5e-05,0.01
1542,31372,8.193400859832764,68,-2.3899999670684338,7.700000120326877,115,16.763839721679688,0.05787201225757599,0.2158,5e-05,0.01
1543,31445,8.12591028213501,73,-2.099999962374568,7.700000120326877,115,19.1660213470459,0.04600302129983902,0.21389999999999998,5e-05,0.01
1544,31492,5.9102866649627686,47,-3.1999999769032,7.700000120326877,115,18.931041717529297,0.05711234360933304,0.2128,5e-05,0.01
1545,31540,5.578190088272095,48,-3.149999976158142,7.700000120326877,115,24.927183151245117,0.037600841373205185,0.2116,5e-05,0.01
1546,31612,8.508687973022461,72,-2.149999963119626,7.700000120326877,115,18.513195037841797,0.04009304568171501,0.2098,5e-05,0.01
1547,31630,2.6137654781341553,18,-4.279999990016222,7.700000120326877,115,20.167692184448242,0.03339473158121109,0.20930000000000004,5e-05,0.01
1548,31698,8.191937923431396,68,-2.3499999660998583,7.700000120326877,115,16.744386672973633,0.13044136762619019,0.2076,5e-05,0.01
1549,31743,5.478677988052368,45,-3.249999977648258,7.700000120326877,115,15.835868835449219,0.0833529457449913,0.20650000000000002,5e-05,0.01
1550,31811,8.391693353652954,68,-2.3899999670684338,7.700000120326877,115,18.085100173950195,0.04956145957112312,0.20479999999999998,5e-05,0.01
1551,31883,8.009214162826538,72,-2.149999963119626,7.700000120326877,115,27.53366470336914,0.03405536711215973,0.20299999999999996,5e-05,0.01
1552,31954,8.392390966415405,71,-2.199999963864684,7.700000120326877,115,18.91909408569336,0.08628890663385391,0.20120000000000005,5e-05,0.01
1553,31974,2.597306966781616,20,-4.1899999883025885,7.700000120326877,115,18.408266067504883,0.03855985030531883,0.2007,5e-05,0.01
1554,32043,8.292863607406616,69,-2.3399999663233757,7.700000120326877,115,21.90216064453125,0.10863645374774933,0.19899999999999995,5e-05,0.01
1555,32108,8.075582027435303,65,-2.539999969303608,7.700000120326877,115,21.653209686279297,0.11206968128681183,0.19740000000000002,5e-05,0.01
1556,32182,8.158680200576782,74,-2.0099999606609344,7.700000120326877,115,18.078510284423828,0.16920197010040283,0.1955,5e-05,0.01
1557,32239,6.710386037826538,57,-2.689999969676137,7.700000120326877,115,15.901442527770996,0.03544657304883003,0.19410000000000005,5e-05,0.01
1558,32280,5.429217576980591,41,-3.459999980404973,7.700000120326877,115,24.42859649658203,0.06470318138599396,0.19310000000000005,5e-05,0.01
1559,32349,8.074753522872925,69,-2.2999999653548002,7.700000120326877,115,21.682466506958008,0.0734257623553276,0.19130000000000003,5e-05,0.01
1560,32419,8.391883850097656,70,-2.329999966546893,7.700000120326877,115,29.594114303588867,0.087511345744133,0.1896,5e-05,0.01
1561,32458,5.561359882354736,39,-3.719999985769391,7.700000120326877,115,20.029930114746094,0.04998818784952164,0.1886,5e-05,0.01
1562,32525,8.07590913772583,67,-2.4799999687820673,7.700000120326877,115,18.047618865966797,0.037412166595458984,0.18689999999999996,5e-05,0.01
1563,32596,8.309123516082764,71,-2.199999963864684,7.700000120326877,115,19.58833122253418,0.05313173681497574,0.18520000000000003,5e-05,0.01
1564,32664,8.17598009109497,68,-2.3899999670684338,7.700000120326877,115,23.27399253845215,0.0700082927942276,0.1835,5e-05,0.01
1565,32708,5.561442136764526,44,-3.38999998010695,7.700000120326877,115,18.792665481567383,0.07045093178749084,0.1824,5e-05,0.01
1566,32763,6.709785223007202,55,-2.919999973848462,7.700000120326877,115,16.10676383972168,0.0770355612039566,0.18100000000000005,5e-05,0.01
1567,32808,5.578869342803955,45,-3.3399999793618917,7.700000120326877,115,17.471179962158203,0.06735524535179138,0.17989999999999995,5e-05,0.01
1568,32878,8.176602125167847,70,-2.329999966546893,7.700000120326877,115,32.29981994628906,0.14747071266174316,0.17810000000000004,5e-05,0.01
1569,32946,8.523497343063354,68,-2.4299999680370092,7.700000120326877,115,21.361623764038086,0.06428888440132141,0.1764,5e-05,0.01
1570,33017,8.209512710571289,71,-2.1599999628961086,7.700000120326877,115,20.42028045654297,0.12368062138557434,0.17459999999999998,5e-05,0.01
1571,33060,5.460890769958496,43,-3.38999998010695,7.700000120326877,115,17.8831844329834,0.03879038989543915,0.17359999999999998,5e-05,0.01
1572,33127,8.39312481880188,67,-2.439999967813492,7.700000120326877,115,22.474637985229492,0.06249897927045822,0.17190000000000005,5e-05,0.01
1573,33174,5.844029426574707,47,-3.279999978840351,7.700000120326877,115,16.924198150634766,0.114590123295784,0.17069999999999996,5e-05,0.01
1574,33248,8.308392763137817,74,-1.9999999608844519,7.700000120326877,115,19.199731826782227,0.09004935622215271,0.16890000000000005,5e-05,0.01
1575,33317,8.292906522750854,69,-2.3399999663233757,7.700000120326877,115,21.421035766601562,0.1604347974061966,0.16710000000000003,5e-05,0.01
1576,33384,8.24178957939148,67,-2.4799999687820673,7.700000120326877,115,20.187210083007812,0.063951276242733,0.16549999999999998,5e-05,0.01
1577,33453,8.27530026435852,69,-2.2899999655783176,7.700000120326877,115,23.57822036743164,0.10912815481424332,0.16369999999999996,5e-05,0.01
1578,33508,6.527111053466797,55,-2.8799999728798866,7.700000120326877,115,16.493444442749023,0.058691397309303284,0.1624,5e-05,0.01
1579,33575,8.475892066955566,67,-2.4799999687820673,7.700000120326877,115,17.451932907104492,0.05891060829162598,0.16069999999999995,5e-05,0.01
1580,33603,3.3470635414123535,28,-3.9099999852478504,7.700000120326877,115,18.479429244995117,0.039232224225997925,0.16000000000000003,5e-05,0.01
1581,33670,8.42516827583313,67,-2.5199999697506428,7.700000120326877,115,21.987689971923828,0.09672407060861588,0.1583,5e-05,0.01
1582,33706,4.395773410797119,36,-3.6299999821931124,7.700000120326877,115,20.87920570373535,0.06271694600582123,0.15739999999999998,5e-05,0.01
1583,33770,8.075742483139038,64,-2.7099999729543924,7.700000120326877,115,23.346738815307617,0.043349504470825195,0.15580000000000005,5e-05,0.01
1584,33840,8.225444078445435,70,-2.249999964609742,7.700000120326877,115,23.562572479248047,0.045236457139253616,0.15410000000000001,5e-05,0.01
1585,33891,6.694684267044067,51,-3.15999997779727,7.700000120326877,115,15.564597129821777,0.28810906410217285,0.15280000000000005,5e-05,0.01
1586,34024,16.88348889350891,133,8.850000135600567,8.850000135600567,133,24.314062118530273,0.074776291847229,0.14949999999999997,5e-05,0.01
1587,34095,8.225913047790527,71,-2.149999963119626,8.850000135600567,133,17.1771183013916,0.048180244863033295,0.14770000000000005,5e-05,0.01
1588,34165,8.058613538742065,70,-2.249999964609742,8.850000135600567,133,20.70244789123535,0.10318070650100708,0.14590000000000003,5e-05,0.01
1589,34231,8.392592430114746,66,-2.4799999687820673,8.850000135600567,133,20.360862731933594,0.03865022584795952,0.14429999999999998,5e-05,0.01
1590,34298,8.058967351913452,67,-2.439999967813492,8.850000135600567,133,20.85509490966797,0.1323224902153015,0.14259999999999995,5e-05,0.01
1591,34343,5.944403886795044,45,-3.459999982267618,8.850000135600567,133,21.0615291595459,0.048744797706604004,0.14149999999999996,5e-05,0.01
1592,34412,8.275739431381226,69,-2.3899999670684338,8.850000135600567,133,18.185176849365234,0.13675744831562042,0.13980000000000004,5e-05,0.01
1593,34479,8.208449602127075,67,-2.4799999687820673,8.850000135600567,133,16.05144691467285,0.14632880687713623,0.1381,5e-05,0.01
1594,34543,8.159194946289062,64,-2.669999971985817,8.850000135600567,133,15.332576751708984,0.07078215479850769,0.13649999999999995,5e-05,0.01
1595,34611,8.275856256484985,68,-2.4199999682605267,8.850000135600567,133,17.715072631835938,0.1545337438583374,0.13480000000000003,5e-05,0.01
1596,34679,8.291842222213745,68,-2.379999967291951,8.850000135600567,133,22.447437286376953,0.05191207304596901,0.1331,5e-05,0.01
1597,34722,5.6943678855896,43,-3.4299999810755253,8.850000135600567,133,17.412189483642578,0.07301448285579681,0.132,5e-05,0.01
1598,34791,8.158787727355957,69,-2.2899999655783176,8.850000135600567,133,15.726680755615234,0.1262468695640564,0.13029999999999997,5e-05,0.01
1599,34861,8.459385633468628,70,-2.249999964609742,8.850000135600567,133,12.610198020935059,0.11180295795202255,0.12849999999999995,5e-05,0.01
1600,34923,8.225800275802612,62,-2.719999972730875,8.850000135600567,133,16.423797607421875,0.09748342633247375,0.127,5e-05,0.01
1601,34989,8.125125646591187,66,-2.5299999695271254,8.850000135600567,133,18.48740577697754,0.04341771826148033,0.12529999999999997,5e-05,0.01
1602,35002,2.464681386947632,13,-4.609999995678663,8.850000135600567,133,20.678049087524414,0.04344352334737778,0.125,5e-05,0.01
1603,35066,8.243151187896729,64,-2.6299999710172415,8.850000135600567,133,17.281545639038086,0.08947214484214783,0.12339999999999995,5e-05,0.01
1604,35129,8.258140325546265,63,-2.799999974668026,8.850000135600567,133,17.140260696411133,0.05959976091980934,0.12180000000000002,5e-05,0.01
1605,35145,2.0810701847076416,16,-4.469999993219972,8.850000135600567,133,15.689924240112305,0.10378026962280273,0.12139999999999995,5e-05,0.01
1606,35215,8.359201908111572,70,-2.2899999655783176,8.850000135600567,133,14.888432502746582,0.13642379641532898,0.11970000000000003,5e-05,0.01
1607,35262,5.42789101600647,47,-3.1099999751895666,8.850000135600567,133,22.599319458007812,0.05470274016261101,0.11850000000000005,5e-05,0.01
1608,35315,6.376885652542114,53,-2.9799999743700027,8.850000135600567,133,15.68179702758789,0.07179544866085052,0.11719999999999997,5e-05,0.01
1609,35381,8.142932415008545,66,-2.569999970495701,8.850000135600567,133,21.748746871948242,0.07100497931241989,0.11550000000000005,5e-05,0.01
1610,35450,8.625320672988892,69,-2.379999967291951,8.850000135600567,133,17.407800674438477,0.08720817416906357,0.11380000000000001,5e-05,0.01
1611,35503,6.410756826400757,53,-2.9299999736249447,8.850000135600567,133,20.985536575317383,0.04991021007299423,0.11250000000000004,5e-05,0.01
1612,35569,8.125208854675293,66,-2.5199999697506428,8.850000135600567,133,16.537256240844727,0.09789033979177475,0.11080000000000001,5e-05,0.01
1613,35635,8.326561450958252,66,-2.48999996855855,8.850000135600567,133,22.10608673095703,0.058952778577804565,0.10919999999999996,5e-05,0.01
1614,35768,16.400949478149414,133,0.010000061243772507,8.850000135600567,133,17.759502410888672,0.0644550696015358,0.1059,5e-05,0.01
1615,35833,8.175984621047974,65,-2.5799999702721834,8.850000135600567,133,17.05951499938965,0.0776534304022789,0.10419999999999996,5e-05,0.01
1616,35896,8.341455698013306,63,-2.719999972730875,8.850000135600567,133,23.200157165527344,0.047748200595378876,0.10270000000000001,5e-05,0.01
1617,35934,4.678975820541382,38,-3.5299999807029963,8.850000135600567,133,20.238990783691406,0.026504218578338623,0.10170000000000001,5e-05,0.01
1618,35987,6.710228204727173,53,-2.9799999743700027,8.850000135600567,133,15.02802848815918,0.1034637838602066,0.10040000000000004,5e-05,0.01
1619,36056,8.309430837631226,69,-2.2899999655783176,8.850000135600567,133,14.801807403564453,0.041393179446458817,0.09870000000000001,5e-05,0.01
1620,36121,8.392545700073242,65,-2.619999971240759,8.850000135600567,133,19.78154754638672,0.04823492094874382,0.09699999999999998,5e-05,0.01
1621,36186,8.10840654373169,65,-2.5799999702721834,8.850000135600567,133,22.5512638092041,0.0823199450969696,0.09540000000000004,5e-05,0.01
1622,36252,8.175232172012329,66,-2.5299999695271254,8.850000135600567,133,18.460630416870117,0.11663034558296204,0.0938,5e-05,0.01
1623,36316,8.241662740707397,64,-2.669999971985817,8.850000135600567,133,13.72381591796875,0.1235622838139534,0.09219999999999995,5e-05,0.01
1624,36381,8.426116704940796,65,-2.6599999722093344,8.850000135600567,133,18.71184730529785,0.08204538375139236,0.09050000000000002,5e-05,0.01
1625,36442,8.059224843978882,61,-2.849999975413084,8.850000135600567,133,11.495509147644043,0.07084391266107559,0.08899999999999997,5e-05,0.01
1626,36510,8.442207336425781,68,-2.3399999663233757,8.850000135600567,133,18.999065399169922,0.062182601541280746,0.08730000000000004,5e-05,0.01
1627,36576,8.091837167739868,66,-2.48999996855855,8.850000135600567,133,26.239694595336914,0.07237932831048965,0.0857,5e-05,0.01
1628,36638,8.225515842437744,62,-2.8099999744445086,8.850000135600567,133,17.91878890991211,0.0692739188671112,0.08409999999999995,5e-05,0.01
1629,36713,9.124849796295166,75,-2.079999962821603,8.850000135600567,133,19.7567081451416,0.0666792020201683,0.08220000000000005,5e-05,0.01
1630,36740,3.4802873134613037,27,-3.949999986216426,8.850000135600567,133,14.221534729003906,0.08489970117807388,0.0816,5e-05,0.01
1631,36804,8.27598237991333,64,-2.6299999710172415,8.850000135600567,133,19.977767944335938,0.19930994510650635,0.07999999999999996,5e-05,0.01
1632,36841,4.495602607727051,37,-3.5299999807029963,8.850000135600567,133,15.044622421264648,0.04564269259572029,0.07899999999999996,5e-05,0.01
1633,36912,8.874454975128174,71,-2.359999967738986,8.850000135600567,133,11.740639686584473,0.11444584280252457,0.07730000000000004,5e-05,0.01
1634,36975,8.059947490692139,63,-2.669999971985817,8.850000135600567,133,15.720834732055664,0.040664393454790115,0.07569999999999999,5e-05,0.01
1635,37045,8.958096504211426,70,-2.489999970421195,8.850000135600567,133,18.594640731811523,0.10244948416948318,0.07389999999999997,5e-05,0.01
1636,37095,6.75945520401001,50,-3.209999978542328,8.850000135600567,133,17.016931533813477,0.06722036004066467,0.07269999999999999,5e-05,0.01
1637,37161,8.376032829284668,66,-2.569999970495701,8.850000135600567,133,22.783693313598633,0.06092429533600807,0.07099999999999995,5e-05,0.01
1638,37203,5.111960172653198,42,-3.329999977722764,8.850000135600567,133,11.39259147644043,0.036688048392534256,0.06999999999999995,5e-05,0.01
1639,37265,8.25891923904419,62,-2.719999972730875,8.850000135600567,133,24.81375503540039,0.11462908983230591,0.06840000000000002,5e-05,0.01
1640,37396,16.268126726150513,131,-0.1299999412149191,8.850000135600567,133,15.242046356201172,0.0692848265171051,0.06520000000000004,5e-05,0.01
1641,37466,8.326164960861206,70,-2.2899999655783176,8.850000135600567,133,15.055146217346191,0.046125609427690506,0.06340000000000001,5e-05,0.01
1642,37534,8.391102075576782,68,-2.4699999690055847,8.850000135600567,133,19.47467803955078,0.12748481333255768,0.06169999999999998,5e-05,0.01
1643,37600,8.176272869110107,66,-2.4799999687820673,8.850000135600567,133,26.56488037109375,0.16177742183208466,0.06010000000000004,5e-05,0.01
1644,37670,8.408585548400879,70,-2.329999966546893,8.850000135600567,133,18.45329475402832,0.07121193408966064,0.05830000000000002,5e-05,0.01
1645,37804,16.433767080307007,134,0.520000072196126,8.850000135600567,134,14.273885726928711,0.12618491053581238,0.05500000000000005,5e-05,0.01
1646,37869,8.425788879394531,65,-2.619999971240759,8.850000135600567,134,16.781007766723633,0.04913153499364853,0.053300000000000014,5e-05,0.01
1647,37933,8.392375946044922,64,-2.619999971240759,8.850000135600567,134,22.407394409179688,0.049287885427474976,0.05169999999999997,5e-05,0.01
1648,38000,8.092805624008179,67,-2.439999967813492,8.850000135600567,134,19.779064178466797,0.08710375428199768,0.05010000000000003,5e-05,0.01
1649,38066,8.142430305480957,66,-2.4799999687820673,8.850000135600567,134,17.04368019104004,0.04667535424232483,0.0484,5e-05,0.01
1650,38107,5.6112895011901855,41,-3.619999984279275,8.850000135600567,134,16.768634796142578,0.05014330521225929,0.0474,5e-05,0.01
1651,38173,8.29152250289917,66,-2.569999970495701,8.850000135600567,134,11.723438262939453,0.09481965750455856,0.04569999999999996,5e-05,0.01
1652,38227,7.744213104248047,54,-3.369999984279275,8.850000135600567,134,11.940340995788574,0.055747225880622864,0.044399999999999995,5e-05,0.01
1653,38230,1.1650495529174805,3,-4.949999999254942,8.850000135600567,134,17.99681854248047,0.06154356524348259,0.044300000000000006,5e-05,0.01
1654,38268,4.461782217025757,38,-3.479999979957938,8.850000135600567,134,14.281057357788086,0.061852939426898956,0.043399999999999994,5e-05,0.01
1655,38339,9.141184329986572,71,-2.359999967738986,8.850000135600567,134,14.29731559753418,0.039710577577352524,0.04159999999999997,5e-05,0.01
1656,38410,8.292965412139893,71,-2.1899999640882015,8.850000135600567,134,16.226882934570312,0.10695570707321167,0.03979999999999995,5e-05,0.01
1657,38480,8.907723188400269,70,-2.3999999687075615,8.850000135600567,134,16.275888442993164,0.06683677434921265,0.03810000000000002,5e-05,0.01
1658,38520,5.544728755950928,40,-3.6299999840557575,8.850000135600567,134,16.941829681396484,0.1297939121723175,0.03710000000000002,5e-05,0.01
1659,38580,8.425395488739014,60,-2.9899999778717756,8.850000135600567,134,15.475992202758789,0.04944340139627457,0.035599999999999965,5e-05,0.01
1660,38645,8.175845861434937,65,-2.619999971240759,8.850000135600567,134,11.644292831420898,0.046261340379714966,0.03390000000000004,5e-05,0.01
1661,38717,8.326120138168335,72,-2.1399999633431435,8.850000135600567,134,14.55675983428955,0.0753822848200798,0.03210000000000002,5e-05,0.01
1662,38785,8.174699068069458,68,-2.4299999680370092,8.850000135600567,134,13.72164535522461,0.04770742729306221,0.030399999999999983,5e-05,0.01
1663,38824,5.31179141998291,39,-3.5499999821186066,8.850000135600567,134,21.851337432861328,0.0632932186126709,0.02949999999999997,5e-05,0.01
1664,38858,4.813520908355713,34,-3.7599999848753214,8.850000135600567,134,19.58371925354004,0.09096620976924896,0.02859999999999996,5e-05,0.01
1665,38899,5.560364723205566,41,-3.5299999825656414,8.850000135600567,134,14.849613189697266,0.13826033473014832,0.027599999999999958,5e-05,0.01
1666,38943,5.4616758823394775,44,-3.3399999793618917,8.850000135600567,134,17.930105209350586,0.12589702010154724,0.026499999999999968,5e-05,0.01
1667,39007,8.375372171401978,64,-2.619999971240759,8.850000135600567,134,16.083431243896484,0.04672021418809891,0.024900000000000033,5e-05,0.01
1668,39077,8.175389289855957,70,-2.249999964609742,8.850000135600567,134,15.807181358337402,0.0998283326625824,0.02310000000000001,5e-05,0.01
1669,39126,6.627421617507935,49,-3.2999999802559614,8.850000135600567,134,14.648427963256836,0.06444874405860901,0.02190000000000003,5e-05,0.01
1670,39194,8.457967042922974,68,-2.4699999690055847,8.850000135600567,134,13.107120513916016,0.052613113075494766,0.020199999999999996,5e-05,0.01
1671,39259,8.192889928817749,65,-2.569999970495701,8.850000135600567,134,13.941681861877441,0.10565143823623657,0.01859999999999995,5e-05,0.01
1672,39359,12.055640935897827,100,-1.1899999529123306,8.850000135600567,134,19.572656631469727,0.06500478088855743,0.016100000000000003,5e-05,0.01
1673,39429,8.308772087097168,70,-2.329999966546893,8.850000135600567,134,13.780706405639648,0.04859365150332451,0.01429999999999998,5e-05,0.01
1674,39499,8.391748905181885,70,-2.279999965801835,8.850000135600567,134,14.005139350891113,0.13431310653686523,0.012599999999999945,5e-05,0.01
1675,39562,8.192585945129395,63,-2.7599999736994505,8.850000135600567,134,15.391999244689941,0.08607851713895798,0.01100000000000001,5e-05,0.01
1676,39596,4.278949022293091,34,-3.769999984651804,8.850000135600567,134,16.204681396484375,0.11670050024986267,0.010199999999999987,5e-05,0.01
1677,39660,8.175849437713623,64,-2.669999971985817,8.850000135600567,134,14.073009490966797,0.04475371167063713,0.008600000000000052,5e-05,0.01
1678,39724,8.392467260360718,64,-2.7099999729543924,8.850000135600567,134,15.365815162658691,0.15847478806972504,0.007000000000000006,5e-05,0.01
1679,39796,8.724196672439575,72,-2.2699999660253525,8.850000135600567,134,13.171136856079102,0.08270996063947678,0.005199999999999982,5e-05,0.01
1680,39868,8.358960628509521,72,-2.149999963119626,8.850000135600567,134,17.911909103393555,0.055596932768821716,0.0033999999999999586,5e-05,0.01
1681,39936,8.10956621170044,68,-2.379999967291951,8.850000135600567,134,14.748895645141602,0.10961755365133286,0.0017000000000000348,5e-05,0.01
1682,39972,4.5952887535095215,36,-3.669999983161688,8.850000135600567,134,15.215534210205078,0.03194141760468483,0.0008000000000000229,5e-05,0.01
1683,39990,2.6150240898132324,18,-4.32999999076128,8.850000135600567,134,15.440177917480469,0.06448005139827728,0.00029999999999996696,5e-05,0.01
1684,40002,2.3146142959594727,12,-4.629999995231628,8.850000135600567,134,18.427978515625,0.0,0.0,5e-05,0.01
1685,40069,7.826085329055786,67,-2.3899999670684338,8.850000135600567,134,15.781410217285156,0.0,0.0,5e-05,0.01
1686,40140,8.957492113113403,71,-2.439999969676137,8.850000135600567,134,13.473575592041016,0.0,0.0,5e-05,0.01
1687,40214,8.992355823516846,74,-2.2499999664723873,8.850000135600567,134,10.147819519042969,0.0,0.0,5e-05,0.01
1688,40288,8.559634447097778,74,-2.1999999657273293,8.850000135600567,134,17.57809066772461,0.0,0.0,5e-05,0.01
1689,40291,1.1139202117919922,3,-4.990000000223517,8.850000135600567,134,17.140439987182617,0.0,0.0,5e-05,0.01
1690,40360,8.325163125991821,69,-2.329999966546893,8.850000135600567,134,11.799569129943848,0.0,0.0,5e-05,0.01
1691,40433,9.108126640319824,73,-2.2499999664723873,8.850000135600567,134,11.34011459350586,0.0,0.0,5e-05,0.01
1692,40506,9.091716766357422,73,-2.209999965503812,8.850000135600567,134,14.908405303955078,0.0,0.0,5e-05,0.01
1693,40579,8.875092506408691,73,-2.2199999652802944,8.850000135600567,134,13.366996765136719,0.0,0.0,5e-05,0.01
1694,40647,8.158853530883789,68,-2.4199999682605267,8.850000135600567,134,15.20794677734375,0.0,0.0,5e-05,0.01
1695,40673,3.5297231674194336,26,-4.039999987930059,8.850000135600567,134,13.187216758728027,0.0,0.0,5e-05,0.01
1696,40740,8.392260074615479,67,-2.5199999697506428,8.850000135600567,134,15.026101112365723,0.0,0.0,5e-05,0.01
1697,40754,2.165012836456299,14,-4.559999994933605,8.850000135600567,134,14.187705993652344,0.0,0.0,5e-05,0.01
1698,40795,5.6610939502716064,41,-3.539999982342124,8.850000135600567,134,14.461068153381348,0.0,0.0,5e-05,0.01
1699,40867,8.058784484863281,72,-2.149999963119626,8.850000135600567,134,21.376893997192383,0.0,0.0,5e-05,0.01
1700,40934,8.193546533584595,67,-2.4699999690055847,8.850000135600567,134,18.2564640045166,0.0,0.0,5e-05,0.01
1701,41001,8.274427890777588,67,-2.4699999690055847,8.850000135600567,134,14.911669731140137,0.0,0.0,5e-05,0.01
1702,41068,8.40877652168274,67,-2.4799999687820673,8.850000135600567,134,23.473241806030273,0.0,0.0,5e-05,0.01
1703,41106,5.478309392929077,38,-3.769999986514449,8.850000135600567,134,10.536849021911621,0.0,0.0,5e-05,0.01
1704,41169,8.141980409622192,63,-2.7599999736994505,8.850000135600567,134,35.073875427246094,0.0,0.0,5e-05,0.01
1705,41246,9.108786821365356,77,-2.019999962300062,8.850000135600567,134,15.728789329528809,0.0,0.0,5e-05,0.01
1706,41273,3.5803279876708984,27,-3.949999986216426,8.850000135600567,134,15.011181831359863,0.0,0.0,5e-05,0.01
1707,41336,8.192209482192993,63,-2.7099999729543924,8.850000135600567,134,15.356000900268555,0.0,0.0,5e-05,0.01
1708,41418,10.589855194091797,82,-2.0099999643862247,8.850000135600567,134,10.54269027709961,0.0,0.0,5e-05,0.01
1709,41481,8.042861223220825,63,-2.7099999729543924,8.850000135600567,134,15.542728424072266,0.0,0.0,5e-05,0.01
1710,41552,9.1261568069458,71,-2.3499999679625034,8.850000135600567,134,14.614450454711914,0.0,0.0,5e-05,0.01
1711,41624,8.307286977767944,72,-2.1399999633431435,8.850000135600567,134,11.766161918640137,0.0,0.0,5e-05,0.01
1712,41690,8.175053834915161,66,-2.5199999697506428,8.850000135600567,134,14.021079063415527,0.0,0.0,5e-05,0.01
1713,41765,8.275553941726685,75,-1.9099999591708183,8.850000135600567,134,12.058884620666504,0.0,0.0,5e-05,0.01
1714,41903,16.484094858169556,138,1.7100000977516174,8.850000135600567,138,17.15727996826172,0.0,0.0,5e-05,0.01
1715,41972,8.425931692123413,69,-2.329999966546893,8.850000135600567,138,12.691577911376953,0.0,0.0,5e-05,0.01
1716,42005,4.396381616592407,33,-3.769999984651804,8.850000135600567,138,23.76567840576172,0.0,0.0,5e-05,0.01
1717,42080,8.793055772781372,75,-2.1599999647587538,8.850000135600567,138,24.6180362701416,0.0,0.0,5e-05,0.01
1718,42119,4.377378940582275,39,-3.479999979957938,8.850000135600567,138,12.215806007385254,0.0,0.0,5e-05,0.01
1719,42159,4.412711143493652,40,-3.3399999774992466,8.850000135600567,138,12.353521347045898,0.0,0.0,5e-05,0.01
1720,42298,16.78430414199829,139,1.2700000870972872,8.850000135600567,139,15.380005836486816,0.0,0.0,5e-05,0.01
1721,42368,8.19265604019165,70,-2.249999964609742,8.850000135600567,139,11.063443183898926,0.0,0.0,5e-05,0.01
1722,42441,9.058547019958496,73,-2.209999965503812,8.850000135600567,139,10.415627479553223,0.0,0.0,5e-05,0.01
1723,42502,8.07474946975708,61,-2.8899999763816595,8.850000135600567,139,11.669516563415527,0.0,0.0,5e-05,0.01
1724,42568,8.275737047195435,66,-2.5199999697506428,8.850000135600567,139,11.71617317199707,0.0,0.0,5e-05,0.01
1725,42646,8.990722179412842,78,-1.9299999605864286,8.850000135600567,139,11.498438835144043,0.0,0.0,5e-05,0.01
