episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate
150,2812,1.147907018661499,3,-4.949999999254942,11.450000047683716,58,-0.00019867613445967436,0.2360890954732895,-0.4509904123842716,0.0004346438217908144,0.029296875,0.26812994480133057,0.00025
151,2819,1.1486804485321045,7,-4.74999999627471,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
152,2840,2.265718936920166,21,-4.13999998755753,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
153,2857,1.9804112911224365,17,-4.379999991506338,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
154,2875,2.1807472705841064,18,-4.409999992698431,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
155,2891,2.1817667484283447,16,-4.509999994188547,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
156,2944,5.144953012466431,53,-2.7299999687820673,11.450000047683716,58,-0.005255647003650665,0.15718101058155298,-0.47297774255275726,0.0035559579264372587,0.08203125,0.46487873792648315,0.00025
157,2980,3.780294895172119,36,-3.5499999802559614,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
158,2983,1.1487205028533936,3,-4.949999999254942,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
159,2993,1.1320033073425293,10,-4.5999999940395355,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
160,3029,3.513608694076538,36,-3.4999999795109034,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
161,3048,2.1977953910827637,19,-4.269999990239739,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
162,3065,2.4312198162078857,17,-4.459999993443489,11.450000047683716,58,-0.004157333984039724,0.3150196820497513,-0.4391747824847698,0.004428292624652386,0.048828125,0.24801814556121826,0.00025
163,3083,2.164842367172241,18,-4.2399999890476465,11.450000047683716,58,-0.004189630504697561,0.23292875289916992,-0.41614801064133644,0.0014273496344685555,0.041015625,0.47365814447402954,0.00025
164,3098,2.164022445678711,15,-4.469999993219972,11.450000047683716,58,-0.004189630504697561,0.23292875289916992,-0.41614801064133644,0.0014273496344685555,0.041015625,0.47365814447402954,0.00025
165,3138,3.813286542892456,40,-3.3099999763071537,11.450000047683716,58,-0.004189630504697561,0.23292875289916992,-0.41614801064133644,0.0014273496344685555,0.041015625,0.47365814447402954,0.00025
166,3159,2.2647929191589355,21,-4.179999988526106,11.450000047683716,58,-0.004189630504697561,0.23292875289916992,-0.41614801064133644,0.0014273496344685555,0.041015625,0.47365814447402954,0.00025
167,3179,2.0649666786193848,20,-4.1899999883025885,11.450000047683716,58,-0.004189630504697561,0.23292875289916992,-0.41614801064133644,0.0014273496344685555,0.041015625,0.47365814447402954,0.00025
168,3224,5.06084418296814,45,-3.2099999766796827,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
169,3239,2.381767749786377,15,-4.559999994933605,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
170,3257,1.9657158851623535,18,-4.279999990016222,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
171,3279,2.1806392669677734,22,-4.07999998703599,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
172,3297,2.1807143688201904,18,-4.3699999917298555,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
173,3299,1.132352590560913,2,-5.0,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
174,3306,1.2331438064575195,7,-4.789999997243285,11.450000047683716,58,-0.0031710974872112274,0.19081125035881996,-0.4186829999089241,0.00108700105920434,0.03125,0.5704613924026489,0.00025
175,3353,5.160515546798706,47,-3.119999974966049,11.450000047683716,58,0.0010738559067249298,0.26863272674381733,-0.37084032222628593,0.0015537615399807692,0.044921875,0.3859531283378601,0.00025
176,3375,2.1659963130950928,22,-4.13999998755753,11.450000047683716,58,0.0010738559067249298,0.26863272674381733,-0.37084032222628593,0.0015537615399807692,0.044921875,0.3859531283378601,0.00025
177,3393,1.9475512504577637,18,-4.32999999076128,11.450000047683716,58,0.0010738559067249298,0.26863272674381733,-0.37084032222628593,0.0015537615399807692,0.044921875,0.3859531283378601,0.00025
178,3415,2.1642348766326904,22,-4.089999986812472,11.450000047683716,58,0.0010738559067249298,0.26863272674381733,-0.37084032222628593,0.0015537615399807692,0.044921875,0.3859531283378601,0.00025
179,3434,2.164979934692383,19,-4.279999990016222,11.450000047683716,58,0.0010738559067249298,0.26863272674381733,-0.37084032222628593,0.0015537615399807692,0.044921875,0.3859531283378601,0.00025
180,3473,3.99530291557312,39,-3.3199999760836363,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
181,3490,1.6340970993041992,17,-4.32999999076128,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
182,3492,1.1467578411102295,2,-5.0,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
183,3504,1.5819103717803955,12,-4.539999993517995,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
184,3523,1.9650428295135498,19,-4.279999990016222,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
185,3557,3.8306312561035156,34,-3.6499999817460775,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
186,3577,2.2969970703125,20,-4.229999989271164,11.450000047683716,58,-0.005420712346676737,0.1957007795572281,-0.4133487716317177,0.002127871150150895,0.056640625,0.5654559135437012,0.00025
187,3607,3.6131839752197266,30,-3.7999999839812517,11.450000047683716,58,-0.00222935903002508,0.13417462445795536,-0.4256793037056923,0.000711947912350297,0.029296875,0.5786067247390747,0.00025
188,3626,1.965550422668457,19,-4.279999990016222,11.450000047683716,58,-0.00222935903002508,0.13417462445795536,-0.4256793037056923,0.000711947912350297,0.029296875,0.5786067247390747,0.00025
189,3664,3.7289063930511475,38,-3.3999999780207872,11.450000047683716,58,-0.00222935903002508,0.13417462445795536,-0.4256793037056923,0.000711947912350297,0.029296875,0.5786067247390747,0.00025
190,3683,2.2819623947143555,19,-4.3199999909847975,11.450000047683716,58,-0.00222935903002508,0.13417462445795536,-0.4256793037056923,0.000711947912350297,0.029296875,0.5786067247390747,0.00025
191,3700,1.9644138813018799,17,-4.3699999917298555,11.450000047683716,58,-0.00222935903002508,0.13417462445795536,-0.4256793037056923,0.000711947912350297,0.029296875,0.5786067247390747,0.00025
192,3719,2.2976338863372803,19,-4.269999990239739,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
193,3738,2.2980127334594727,19,-4.269999990239739,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
194,3773,3.5310492515563965,35,-3.5999999810010195,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
195,3788,2.3635354042053223,15,-4.559999994933605,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
196,3806,1.981459617614746,18,-4.279999990016222,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
197,3826,2.180769205093384,20,-4.229999989271164,11.450000047683716,58,-0.0007381880423054099,0.1726883128285408,-0.4231235310435295,0.0011323406361043453,0.03515625,0.5390968918800354,0.00025
198,3843,2.1652450561523438,17,-4.419999992474914,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
199,3862,2.3814830780029297,19,-4.3199999909847975,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
200,3901,3.614436626434326,39,-3.3899999782443047,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
201,3925,2.2957520484924316,24,-4.019999986514449,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
202,3945,2.2821545600891113,20,-4.179999988526106,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
203,3963,1.9480249881744385,18,-4.279999990016222,11.450000047683716,58,-0.0012197843752801418,0.14370820578187704,-0.38288093730807304,0.0005250265821814537,0.015625,0.6403350830078125,0.00025
204,3982,2.297258138656616,19,-4.279999990016222,11.450000047683716,58,-0.0015559610910713673,0.18683167919516563,-0.3747447840869427,0.0008277031593024731,0.0234375,0.4716867208480835,0.00025
205,4039,5.547224044799805,57,-2.109999956563115,11.450000047683716,58,-0.0015559610910713673,0.18683167919516563,-0.3747447840869427,0.0008277031593024731,0.0234375,0.4716867208480835,0.00025
206,4041,1.1295630931854248,2,-5.0,11.450000047683716,58,-0.0015559610910713673,0.18683167919516563,-0.3747447840869427,0.0008277031593024731,0.0234375,0.4716867208480835,0.00025
207,4051,1.1157293319702148,10,-4.639999995008111,11.450000047683716,58,-0.0015559610910713673,0.18683167919516563,-0.3747447840869427,0.0008277031593024731,0.0234375,0.4716867208480835,0.00025
208,4088,3.615074634552002,37,-3.459999978542328,11.450000047683716,58,-0.0015559610910713673,0.18683167919516563,-0.3747447840869427,0.0008277031593024731,0.0234375,0.4716867208480835,0.00025
209,4121,3.745619773864746,33,-3.689999982714653,11.450000047683716,58,0.0004391726106405258,0.375005055218935,-0.4070659168064594,0.00029756943695247173,0.0625,0.3822159767150879,0.00025
210,4168,5.343509197235107,47,-3.1599999759346247,11.450000047683716,58,0.0004391726106405258,0.375005055218935,-0.4070659168064594,0.00029756943695247173,0.0625,0.3822159767150879,0.00025
211,4204,3.4312562942504883,36,-3.4699999783188105,11.450000047683716,58,0.0004391726106405258,0.375005055218935,-0.4070659168064594,0.00029756943695247173,0.0625,0.3822159767150879,0.00025
212,4225,2.264564037322998,21,-4.179999988526106,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
213,4244,2.047809362411499,19,-4.32999999076128,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
214,4264,2.4137706756591797,20,-4.219999989494681,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
215,4281,1.98195481300354,17,-4.3699999917298555,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
216,4322,3.631333112716675,41,-3.21999997459352,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
217,4341,2.4128470420837402,19,-4.269999990239739,11.450000047683716,58,-0.003354096901603043,0.28413271345198154,-0.42074763774871826,0.000989688327535987,0.013671875,0.45972734689712524,0.00025
218,4357,2.181511402130127,16,-4.379999991506338,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
219,4378,2.015146255493164,21,-4.229999989271164,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
220,4415,3.662273645401001,37,-3.4999999795109034,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
221,4435,2.198512554168701,20,-4.219999989494681,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
222,4439,1.1322581768035889,4,-4.899999998509884,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
223,4445,1.1491310596466064,6,-4.839999997988343,11.450000047683716,58,0.0024298192583955824,0.4058939702808857,-0.38123929128050804,0.0028915537986904383,0.083984375,0.5473830699920654,0.00025
224,4482,3.612478256225586,37,-3.4199999775737524,11.450000047683716,58,-0.004764818295370787,0.2754009682685137,-0.3957344479858875,0.0011891310568898916,0.076171875,0.4644777178764343,0.00025
225,4519,3.979735851287842,37,-3.4899999797344208,11.450000047683716,58,-0.004764818295370787,0.2754009682685137,-0.3957344479858875,0.0011891310568898916,0.076171875,0.4644777178764343,0.00025
226,4576,4.962100028991699,57,-2.499999964609742,11.450000047683716,58,-0.004764818295370787,0.2754009682685137,-0.3957344479858875,0.0011891310568898916,0.076171875,0.4644777178764343,0.00025
227,4595,2.2818081378936768,19,-4.279999990016222,11.450000047683716,58,-0.004764818295370787,0.2754009682685137,-0.3957344479858875,0.0011891310568898916,0.076171875,0.4644777178764343,0.00025
228,4624,3.496047258377075,29,-3.8899999856948853,11.450000047683716,58,0.0004934712778776884,0.3408394232392311,-0.37300604209303856,5.497247911989689e-05,0.0,0.5000190734863281,0.00025
229,4646,2.1653449535369873,22,-4.07999998703599,11.450000047683716,58,0.0004934712778776884,0.3408394232392311,-0.37300604209303856,5.497247911989689e-05,0.0,0.5000190734863281,0.00025
230,4663,2.1978864669799805,17,-4.459999993443489,11.450000047683716,58,0.0004934712778776884,0.3408394232392311,-0.37300604209303856,5.497247911989689e-05,0.0,0.5000190734863281,0.00025
231,4682,2.3806276321411133,19,-4.3199999909847975,11.450000047683716,58,0.0004934712778776884,0.3408394232392311,-0.37300604209303856,5.497247911989689e-05,0.0,0.5000190734863281,0.00025
232,4700,1.9478769302368164,18,-4.32999999076128,11.450000047683716,58,0.0004934712778776884,0.3408394232392311,-0.37300604209303856,5.497247911989689e-05,0.0,0.5000190734863281,0.00025
233,4737,3.829789876937866,37,-3.4899999797344208,11.450000047683716,58,-0.0013181718531996012,0.3276010546833277,-0.3203020244836807,0.0008552935905754566,0.064453125,0.3753620982170105,0.00025
234,4757,2.181182622909546,20,-4.229999989271164,11.450000047683716,58,-0.0013181718531996012,0.3276010546833277,-0.3203020244836807,0.0008552935905754566,0.064453125,0.3753620982170105,0.00025
235,4778,2.181232452392578,21,-4.179999988526106,11.450000047683716,58,-0.0013181718531996012,0.3276010546833277,-0.3203020244836807,0.0008552935905754566,0.064453125,0.3753620982170105,0.00025
236,4780,1.1326627731323242,2,-5.0,11.450000047683716,58,-0.0013181718531996012,0.3276010546833277,-0.3203020244836807,0.0008552935905754566,0.064453125,0.3753620982170105,0.00025
